"","header","link","desc","date","author"
"4560","With Use of New Missile, Russia Sends a Threatening Message to the West","/2024/11/21/world/europe/russia-ballistic-missile-ukraine-war.html?searchResultPosition=2","The intermediate-range missile did not carry nuclear weapons, but it is part of a strategic arsenal that is capable of delivering them.",2024-11-21,"Marc Santora, Lara Jakes, Valerie Hopkins, Andrew E. Kramer and Eric Schmitt"
"4561","Biden Agrees to Supply Ukraine With Anti-Personnel Mines","/2024/11/20/world/europe/us-ukraine-anti-personnel-mines.html?searchResultPosition=3","The decision is the latest in a series of moves by the U.S. and Russia that have escalated tensions between the two.",2024-11-20,"Andrew E. Kramer and Helene Cooper"
"4562","U.S. Pauses Operations at Kyiv Embassy, Warning of ‘Significant Air Attack’","/2024/11/20/world/europe/us-embassy-ukraine-warning.html?searchResultPosition=4","The unusual alert came a day after Ukraine used American-made ballistic missiles to strike Russian territory for the first time. At least two other Western embassies closed for the day after the warning.",2024-11-20,"Marc Santora"
"4563","Ukraine Strikes Inside Russia With U.S. Missiles","/video/world/europe/100000009833781/ukraine-atacms-russia.html?searchResultPosition=5","The next two or three months in Ukraine are likely to be exceedingly violent, in a war that has already been the deadliest in Europe in the past 80 years. Marc Santora, who has been reporting from Ukraine since the beginning of the war with Russia, explains why.",2024-11-20,"Marc Santora, Nikolay Nikolov, James Surdam and Laura Salaberry"
"4564","Russia Launches New Intermediate-Range Missile at Ukraine","/video/world/europe/100000009838923/russia-launches-new-intermediate-range-missile-at-ukraine.html?searchResultPosition=6","President Vladimir Putin said the attack was in response to Ukraine’s recent use of American and British weapons to strike deeper into Russia.",2024-11-21,"McKinnon de Kuyper and Riley Mellen"
"4565","What Are Anti-Personnel Mines?","/2024/11/20/world/europe/anti-personnel-land-mines-ukraine.html?searchResultPosition=7","The Biden administration has agreed to send the weapons to Ukraine, despite their reputation for killing and maiming civilians.",2024-11-20,"Lynsey Chutel, John Ismay and Eve Sampson"
"4566","North Korea Sent Troops to Russia. Russia Is Sending It Bears.","/2024/11/21/world/asia/putin-russia-north-korea-animals.html?searchResultPosition=8","Vladimir Putin also presented a lion to Pyongyang Zoo, one of the more than 70 animals he sent as an emblem of the deepening friendship between the two nations.",2024-11-21,"Jin Yu Young"
"4567","An I.C.C. arrest warrant limits Putin’s movements. This is how he handles it.","/live/2024/11/21/world/israel-netanyahu-hamas-gaza/an-icc-arrest-warrant-limited-putins-movements-this-is-how-he-handled-it?searchResultPosition=9",NA,2024-11-21,"Ephrat Livni"
"4568","Long Tied to Russia, Georgia’s Winemakers Tip a Glass to the West","/2024/11/20/world/europe/georgia-russia-wine-sanctions.html?searchResultPosition=10","Some vintners in the former Soviet republic are seeking to break a politically risky dependence on Russia and focus more on high-value European and American markets.",2024-11-20,"Ivan Nechepurenko and Emile Ducke"
"4569","As Ukraine Fires U.S. Missiles, Putin Sends a Chilling Message","/2024/11/22/world/europe/ukraine-russia-us-trump-putin.html?searchResultPosition=1","The Russian leader ominously declares that America risks nuclear war as it expands its aid.",2024-11-22,"Anton Troianovski"
"4570","Ukraine Cancels Parliament Session, Citing a Warning Over a Missile Attack","/2024/11/22/world/europe/ukraine-parliament-canceled-missile.html?searchResultPosition=2","This is the first time Parliament has canceled a session since Russia invaded Ukraine.",2024-11-22,"Maria Varenikova"
"4571","What’s Behind Ukraine and Russia’s Missile Brinkmanship?","/2024/11/23/world/europe/russia-ukraine-missiles.html?searchResultPosition=3","Tit-for-tat moves this week included the use of American-made ballistic missiles to strike inside Russia, and new nuclear threats from Moscow. Neither appear to have influenced the war on the ground.",2024-11-23,"Andrew E. Kramer"
"4572","With Memes and in State Media, Many Russians Cheer on Putin’s Threats","/2024/11/23/world/europe/russia-missile-threat-reactions.html?searchResultPosition=4","While support for Vladimir V. Putin’s threats resounded in pro-war venues, some Russians reacted with worry, gallows humor and apathy to the suggestions of striking the West and using nuclear weapons.",2024-11-23,"Nataliya Vasilyeva and Valerie Hopkins"
"4573","Merkel Memoir Recalls What It Was Like Dealing With Trump and Putin","/2024/11/22/world/europe/merkel-memoir-trump-putin.html?searchResultPosition=5","The new book by former Chancellor Angela Merkel of Germany also aims to justify decisions she made that are still affecting her country and the rest of Europe.",2024-11-22,"Christopher F. Schuetze and Steven Erlanger"
"4574","Russia Supplies Antiaircraft Missiles to North Korea, South Korea Says","/2024/11/22/world/asia/russia-north-korea-missiles-troops.html?searchResultPosition=6","Pyongyang has long coveted an advanced air-defense system to guard against missiles and war planes from the United States and South Korea.",2024-11-22,"Choe Sang-Hun"
"4575","Israel Is Not an I.C.C. Member. How Can the Court Prosecute Israeli Leaders?","/2024/11/22/world/middleeast/israel-icc-jurisdiction-explained.html?searchResultPosition=7","The jurisdiction of the court in The Hague can extend beyond member states.",2024-11-22,"Eve Sampson and Marlise Simons"
"4576","U.K. Man Fighting for Ukraine Is Said to Be Captured in Russia","/2024/11/25/world/europe/uk-man-ukraine-army-captured-russia.html?searchResultPosition=1","Russian state media reported that a British volunteer for the Ukrainian Army was captured amid fighting in the Kursk region.",2024-11-25,"Ivan Nechepurenko"
"4577","Ultranationalist Leads First Round of Romania’s Presidential Election","/2024/11/25/world/europe/romania-election-calin-georgescu.html?searchResultPosition=2","Calin Georgescu, who had been widely dismissed as a fringe candidate, won the most votes on Sunday with 22.9 percent. He will face a more centrist opponent in the second round on Dec. 8.",2024-11-25,"Andrew Higgins"
"4578","The Amsterdam Attacks and the Long Shadow of ‘Pogroms’","/2024/11/24/world/europe/amsterdam-pogrom.html?searchResultPosition=3","Many have used an old word to refer to recent events. Is it accurate?",2024-11-24,"Marc Tracy"
"4579","Russia Says Ukraine Struck Inside its Territory with U.S.-Made Missiles, Again","/2024/11/26/world/europe/ukraine-russia-drone-attack.html?searchResultPosition=1","On Tuesday, Ukraine also reported enduring an immense Russian air assault overnight that involved nearly 200 drones, as both sides intensified air attacks.",2024-11-26,"Constant Méheut"
"4580","What Is Russia’s Oreshnik Ballistic Missile?","/2024/11/27/world/europe/russia-oreshnik-ballistic-missile.html?searchResultPosition=2","The weapon used for the first time against Ukraine last week is capable of carrying nuclear weapons.",2024-11-27,"Lara Jakes"
"4581","Blinken and U.S. Allies Struggle with Wars as Biden’s Presidency Wanes","/2024/11/26/world/europe/blinken-allies-biden-presidency.html?searchResultPosition=3","Top diplomats from the Group of 7 nations tried to project unity on Ukraine while discussing differences over Israel and anticipating the return of Donald J. Trump.",2024-11-26,"Edward Wong and Emma Bubola"
"4582","As Russia Advances in Ukraine, a Cop Has to Flee City After City","/2024/11/26/world/europe/ukraine-donbas-wartime-policing.html?searchResultPosition=4","For Volodymyr Nikulin, being a wartime police officer means aiding evacuees, surviving a shrapnel wound and tackling looters. It also means quickly switching cities when one falls to the invaders.",2024-11-26,"Constant Méheut"
"4583","Mystery Drones Spotted Over U.S. Air Bases in Britain","/2024/11/27/world/europe/drones-us-air-bases-uk.html?searchResultPosition=5","Small, unmanned craft were seen flying over four bases in England, the U.S. Air Force in Europe said. The Pentagon said that there had not been “any significant mission impact.”",2024-11-27,"Stephen Castle"
"4584","France Suggests It Would Not Immediately Arrest Netanyahu Despite I.C.C. Warrant","/2024/11/27/world/middleeast/france-netanyahu-arrest-icc.html?searchResultPosition=6","The Foreign Ministry did not say outright that Prime Minister Benjamin Netanyahu of Israel would be free to travel to France, but it argued that an I.C.C. rule on immunity may apply to him.",2024-11-27,"Aurelien Breeden and Marlise Simons"
"4585","Moscow Expels 2 German Journalists, Accusing Berlin of Closing Russian TV Bureau","/2024/11/27/world/europe/russia-german-journalists-expelled.html?searchResultPosition=7","The German government denied it had taken action against Russia’s Channel One office in Berlin but said two Russian journalists no longer had residency permits.",2024-11-27,"Nataliya Vasilyeva and Christopher F. Schuetze"
"4586","3 Americans, Including F.B.I. Informant, Are Freed in Prisoner Swap With China","/2024/11/27/world/asia/us-china-prisoner-swap.html?searchResultPosition=8","The Americans released, among others, a Chinese intelligence officer who was serving a 20-year sentence in the United States.",2024-11-27,"Adam Goldman, Mara Hvistendahl, Edward Wong and Zolan Kanno-Youngs"
"4587","Ukraine’s River of Anguish","/2024/11/29/world/europe/ukraine-russia-river-kherson.html?searchResultPosition=1","Amphibious operations across the Dnipro River at Kherson illustrated the suffering and endurance of Ukrainian forces. A team of Times journalists observed the perilous movements.",2024-11-29,"Carlotta Gall, Oleksandr Chubko and Mauricio Lima"
"4588","Russia Launches Huge Bombardment of Ukraine and Signals More to Come","/2024/11/28/world/europe/russia-missile-attack-ukraine-energy.html?searchResultPosition=2","Ukraine said the attacks targeted energy infrastructure. President Vladimir V. Putin said they were retaliation for Kyiv’s use of long-range American missiles.",2024-11-28,"Maria Varenikova, Ivan Nechepurenko and Anatoly Kurmanaev"
"4589","Russia, Targeting Ukraine’s Grid, Moves to Cut Off Its Nuclear Plants","/2024/11/29/world/europe/russia-ukraine-electric-grid-nuclear-power.html?searchResultPosition=3","Moscow has increasingly hit critical substations linked to nuclear power plants in an effort to disconnect them. At the same time, Ukraine replaced the commander of its ground forces.",2024-11-29,"Constant Méheut"
"4590","Ukraine Faces Power Outages as Russia Targets Energy Infrastructure","/video/world/europe/100000009850797/ukraine-power-outages-russian-strikes.html?searchResultPosition=4","Russian President Vladimir V. Putin said the attacks were a response to Ukraine’s hitting Russian territory with U.S.-made long-range missiles last week.",2024-11-28,"Nader Ibrahim"
"4591","Protests Erupt in Georgia as It Pulls Back From Pro-Western Path","/2024/11/29/world/europe/georgia-protests-eu-membership.html?searchResultPosition=5","Thousands of people took to the streets after the government said it had suspended talks on joining the European Union.",2024-11-29,"Ivan Nechepurenko"
"4592","Romania Court Orders a Recount After Surprise Election Result","/2024/11/28/world/europe/romania-recount-tiktok-election.html?searchResultPosition=6","A top court issued the ruling just days after an ultranationalist outsider unexpectedly won the most votes in the first round of presidential elections held Sunday.",2024-11-28,"Matei Barbulescu and Amelia Nierenberg"
"4593","Syrian Rebels Breach City of Aleppo, in Biggest Advance in Years","/2024/11/29/world/middleeast/syria-war-aleppo-rebels-government.html?searchResultPosition=7","A new assault on Syrian regime forces reached the major city, according to rebels and a war monitor. Government warplanes struck back at rebel territory.",2024-11-29,"Raja Abdulrahim"
"4594","After a Cease-Fire in Lebanon, Gaza and Iran’s Nuclear Ambitions Await Trump","/2024/11/29/world/europe/israel-lebanon-iran-gaza.html?searchResultPosition=8","A broader peace in the Middle East will be difficult to achieve, and Iran’s threat to Israel looms over any diplomatic effort.",2024-11-29,"Steven Erlanger"
"4595","With Trump Returning and Hezbollah Weakened, Iran Strikes a Conciliatory Tone","/2024/11/28/world/middleeast/iran-shift-trump-hezbollah.html?searchResultPosition=9","As Iran faces domestic and foreign challenges, its bellicose rhetoric on the United States and Israel has given way to signs that it wants less confrontation.",2024-11-28,"Farnaz Fassihi"
"4596","Russia Forges Ahead in Eastern Ukraine, Capturing More Villages","/2024/11/30/world/europe/russia-advances-eastern-ukraine.html?searchResultPosition=1","Russian forces are closing in on two strongholds. The fall of the cities could pave the way for a takeover of the southern part of the Donetsk region, analysts said.",2024-11-30,"Constant Méheut"
"4597","Syria’s Rebels Struck When Assad’s Allies Were Weakened and Distracted","/2024/12/01/world/middleeast/syria-rebels-bashar-al-assad.html?searchResultPosition=2","Diminished support for the Syrian government from Iran, Hezbollah and Russia enabled opposition forces to take the initiative and seize new territory.",2024-12-01,"Raja Abdulrahim"
"4598","Police and Protesters Clash in Georgian Capital","/2024/12/01/world/europe/georgia-tbilisi-protest.html?searchResultPosition=3","The government’s decision to suspend its bid for European Union membership has driven thousands of protesters into the streets.",2024-12-01,"Valerie Hopkins and Cassandra Vinograd"
"4599","Rebels Seize Control Over Most of Syria’s Largest City","/2024/11/30/world/middleeast/syria-aleppo-rebels-control.html?searchResultPosition=4","The rapid advance on Aleppo came just four days into a surprise opposition offensive that is the most intense escalation in years in the civil war.",2024-11-30,"Muhammad Haj Kadour and Raja Abdulrahim"
"4600","NATO Chief Urges More Weapons for Ukraine Ahead of Any Peace Talks","/2024/12/03/world/europe/nato-ukraine-trump-peace-talks.html?searchResultPosition=1","Mark Rutte said it was up to Ukraine to decide when it was ready to begin negotiations with Russia — and that the West should help strengthen Kyiv’s position beforehand.",2024-12-03,"Lara Jakes and Kim Barker"
"4601","Germany Pledges Fast Military Aid to Ukraine in Effort to Reassure","/2024/12/02/world/europe/scholz-germany-ukraine-aid.html?searchResultPosition=2","Chancellor Olaf Scholz visited Kyiv on Monday. Amid fears that U.S. support could dry up, Ukrainian officials had criticized him for a recent phone call with President Vladimir V. Putin.",2024-12-02,"Constant Méheut"
"4602","Investigation Into Forced Adoptions From Ukraine Points Finger at Putin","/2024/12/03/world/europe/russia-ukraine-children-deportation-adoption.html?searchResultPosition=3","Yale researchers traced hundreds of children taken to Russia in the war, finding what they described as “a higher level of crime than first understood.”",2024-12-03,"Carlotta Gall"
"4603","Tensions Rise Among Russia’s Elite as Economic Growth Slows","/2024/12/02/world/europe/russia-economy-war-ukraine.html?searchResultPosition=4","The slowdown is worrying for the Kremlin but not serious enough to significantly hobble its war effort.",2024-12-02,"Anatoly Kurmanaev"
"4604","Centrist Party Edges Out Far-Right Challengers in Romania","/2024/12/02/world/europe/romania-election-centrist-far-right.html?searchResultPosition=5","The center-left Social Democrats won the most votes in a parliamentary election but a strong nationalist showing could make it difficult to form a stable, Western-oriented government.",2024-12-02,"Andrew Higgins"
"4605","A Geopolitical Cauldron Simmers in Syria After Rebel Attacks","/2024/12/03/world/middleeast/syria-rebel-offensive-iran-russia.html?searchResultPosition=6","Iran and Russia, both stretched by conflicts of their own, have experienced setbacks in Syria after a rebel offensive in the northwest of the country.",2024-12-03,"Carlotta Gall"
"4606","What’s Behind the Protests in the Country of Georgia?","/2024/12/02/world/europe/protests-georgia-tbilisi.html?searchResultPosition=7","For days, pro-Western Georgians have clashed with police over the government’s plan to suspend plans for European Union membership.",2024-12-02,"Valerie Hopkins"
"4607","South Korea President Declares Martial Law, Then Backs Down","/2024/12/03/world/asia/south-korea-martial-law.html?searchResultPosition=8","Soon after President Yoon Suk Yeol’s declaration on Tuesday, lawmakers voted to defy him, prompting the president to say he was lifting his order.",2024-12-03,"Choe Sang-Hun, John Yoon, Jin Yu Young and Thomas Fuller"
"4608","Biden Arrives in Angola on His Only Trip as President to Sub-Saharan Africa","/2024/12/02/world/africa/biden-africa-trip-angola-cape-verde.html?searchResultPosition=9","The president arrived in Angola, where he will highlight American commitment to Africa in the economic competition against China.",2024-12-02,"Zolan Kanno-Youngs and Peter Baker"
"4609","Who Is Yoon Suk Yeol, South Korea’s Leader?","/2024/12/03/world/asia/yoon-suk-yeol-south-korea-president.html?searchResultPosition=10","Mr. Yoon, a conservative, won the presidency in 2022 by a slim margin, promising a more confrontational stance against North Korea. He quickly became unpopular and divisive at home.",2024-12-03,"Choe Sang-Hun and Ephrat Livni"
"4610","Stalin Silenced These Ukrainian Writers. The War Made Them Famous Again.","/2024/12/04/world/europe/stalin-ukraine-writers-war.html?searchResultPosition=1","The Soviet regime killed a generation of literary artists in the 1930s. Their legacy is being reclaimed as Ukraine fights to preserve its cultural heritage.",2024-12-04,"Constant Méheut"
"4611","Ukraine Makes a Case to Trump’s Team as Its Officials Visit U.S.","/2024/12/05/world/europe/ukraine-russia-war-trump.html?searchResultPosition=2","Kyiv is feeling a sense of urgency leading up to the Jan. 20 inauguration, given the American president-elect’s vow to end the war quickly.",2024-12-05,"Maria Varenikova"
"4612","Handing Out Grants, Zelensky Tries to Win Over War-Weary Ukrainians","/2024/12/04/world/europe/ukraine-war-grants-zelensky.html?searchResultPosition=3","Citizens will be entitled to a $24 one-off payment this winter, President Volodymyr Zelensky announced, in a move apparently intended to soften the blow of a tax rise to help fund the war effort.",2024-12-04,"Constant Méheut"
"4613","With Assad Challenged, a Push to Cut Syria’s Ties to Iran Grows More Unlikely","/2024/12/04/world/middleeast/syria-assad-israel-iran.html?searchResultPosition=4","Even as Israel bombarded Syria, officials say the U.S. and Gulf countries were working to weaken its president’s alliance with Tehran. Rebels’ shock advance has dampened those hopes.",2024-12-04,"Erika Solomon, Ronen Bergman and Adam Rasgon"
"4614","A Spate of Vandalism Rattled Estonia. Russia Was to Blame, Officials Say.","/2024/12/05/world/europe/estonia-vandalism-russia-sabotage.html?searchResultPosition=5","Several people were convicted in connection with small acts of vandalism carried out at the behest of Russia’s military intelligence service, prosecutors announced Thursday.",2024-12-05,"Michael Schwirtz"
"4615","Syrian Rebels Storm Another Major City","/2024/12/05/world/middleeast/syria-rebel-offensive-hama.html?searchResultPosition=6","Opposition forces advanced on the city of Hama as their startling offensive moved quickly in the direction of the capital, Damascus.",2024-12-05,"Ben Hubbard"
"4616","France’s Prime Minister Loses No-Confidence Vote and Is Expected to Resign","/2024/12/04/world/europe/france-no-confidence-barnier.html?searchResultPosition=7","Prime Minister Michel Barnier will most likely remain as a caretaker until a replacement is named. But the vote could create a wider opening for the far right.",2024-12-04,"Adam Nossiter"
"4617","Syrian Forces Battle Rebels Outside Government Stronghold","/2024/12/04/world/middleeast/syria-hama-assad-rebels.html?searchResultPosition=8","The rebels have set their sights on the city of Hama, where President Bashar al-Assad’s government has long maintained strength.",2024-12-04,"Vivian Yee"
"4618","Tapped by Trudeau to Steer Foreign Affairs, She’s Now His Possible Successor","/2024/12/04/world/canada/melanie-joly-foreign-affairs-profile.html?searchResultPosition=9","Mélanie Joly, Canada’s top diplomat, has already faced off against India and China, with Donald Trump up next. She’s also considered a top contender to replace Justin Trudeau.",2024-12-04,"Ian Austen"
"4619","Inside ‘Rail Force One’: The Trains That Take World Leaders to Ukraine","/2024/12/06/world/europe/ukraine-trains-leader-visits.html?searchResultPosition=1","With airspace closed and missiles flying, visiting Kyiv typically means 10 hours on bumpy tracks — even for presidents, prime ministers and business magnates. It’s plenty of time to reflect.",2024-12-06,"Constant Méheut and Jenny Gross"
"4620","Zelensky Met With Trump in Paris to Press Ukraine’s Case","/2024/12/07/world/europe/zelensky-trump-macron-notre-dame.html?searchResultPosition=2","The Ukrainian leader planned to use the grand reopening of Notre-Dame Cathedral to lobby the president-elect and other world leaders attending the ceremony.",2024-12-07,"Constant Méheut"
"4621","Syria’s ‘Frozen Conflict’ Is Now Red Hot","/2024/12/06/world/middleeast/syrias-frozen-conflict-is-now-red-hot.html?searchResultPosition=3","When equilibriums are disrupted, chaos can ensue.",2024-12-06,"Amanda Taub"
"4622","Canada Moves to Protect Arctic From Threats by Russia and China","/2024/12/06/world/canada/canada-arctic-russia-china.html?searchResultPosition=4","Ottawa says its focus on the Arctic comes after Russia’s invasion of Ukraine “has shaken the foundations” of international cooperation in the northern region.",2024-12-06,"Ian Austen"
"4623","Russia, an Assad ally, is unlikely to come to his aid.","/live/2024/12/07/world/syria-war-damascus/russia-an-assad-ally-is-unlikely-to-come-to-his-aid?searchResultPosition=5",NA,2024-12-07,"Anton Troianovski"
"4624","Trump and Prince William Headline Guest List at Notre-Dame Reopening","/2024/12/07/world/europe/notre-dame-guests-trump-prince-william.html?searchResultPosition=6","Dozens of officials have been invited to Paris as the rebuilt cathedral welcomes visitors five years after a devastating fire.",2024-12-07,"Ségolene Le Stradic"
"4625","Romanian Court Annuls Presidential Election Results and Orders a New Vote","/2024/12/06/world/europe/romania-election-court.html?searchResultPosition=7","The decision came days after the government asserted that there had been “cyberattacks” meant to undermine the vote and security council documents indicated possible Russian meddling.",2024-12-06,"Andrew Higgins and Matei Barbulescu"
"4626","Trump Attends Notre-Dame Ceremony in First Foreign Trip Since Election","/2024/12/07/world/europe/trump-notre-dame-reopening-paris.html?searchResultPosition=8","At the ceremony, the president-elect took a seat next to President Emmanuel Macron of France, with whom he has had a rocky relationship.",2024-12-07,"Simon J. Levien"
"4627","Here’s what happened at Notre-Dame’s reopening.","/live/2024/12/07/world/notre-dame-reopen/heres-the-latest-as-the-cathedral-reopens?searchResultPosition=9",NA,2024-12-07,"Richard Fausset, Catherine Porter and Tim Balk"
"4628","An embattled Macron gets a needed public triumph.","/live/2024/12/07/world/notre-dame-reopen/the-reopening-gives-an-embattled-macron-a-rare-public-triumph?searchResultPosition=10",NA,2024-12-07,"Adam Nossiter, Aurelien Breeden and Richard Fausset"
"4629","Bogged Down in Ukraine, Russia Pays a Price in Syria","/2024/12/08/world/europe/russia-syria-assad-putin.html?searchResultPosition=1","With the fall of President Bashar al-Assad of Syria, Vladimir V. Putin has suffered one of the biggest geopolitical setbacks of his quarter-century in power.",2024-12-08,"Anton Troianovski"
"4630","43,000 Ukrainian Soldiers Killed Since Russia Invaded, Zelensky Says","/2024/12/08/world/europe/ukrainian-war-dead.html?searchResultPosition=2","The tally differs sharply from estimates by U.S. officials and military analysts, who have said the number is closer to 70,000.",2024-12-08,"Constant Méheut"
"4631","He Was Shot in the Face. Now Ukraine Wants to Draft Him.","/2024/12/08/world/europe/ukraine-army-draft-mykola-kulichenko.html?searchResultPosition=3","After being left for dead by Russian soldiers, Mykola Kulichenko doesn’t think he should be forced to serve. His experience highlights the vagaries of Ukraine’s aggressive mobilization.",2024-12-08,"Andrew E. Kramer"
"4632","Who Is the Leader of Syria’s Rebel Offensive?","/2024/12/08/world/middleeast/syria-hts-jolani.html?searchResultPosition=4","Abu Mohammad al-Jolani spearheaded a lightning assault that led to the fall of President Bashar al-Assad.",2024-12-08,"Adam Rasgon and Raja Abdulrahim"
"4633","A Quick Arab Pivot: From Welcoming al-Assad to Managing the Chaos","/2024/12/09/world/middleeast/syria-arab-israel.html?searchResultPosition=5","Only weeks ago, Arab nations had been working hard to bring Bashar al-Assad back into the fold, assuming he was there to last. They were badly mistaken.",2024-12-09,"Steven Erlanger"
"4634","Nations and Leaders React to Toppling of Syria Regime","/2024/12/08/world/middleeast/syria-global-reactions-world-leaders.html?searchResultPosition=6","The U.N. special envoy called it a “watershed moment” on Sunday as world leaders reckoned with the news.",2024-12-08,"Amelia Nierenberg"
"4635","The Campaign by Syrian Rebels to Topple Assad Was Swift","/2024/12/08/world/middleeast/assad-syria.html?searchResultPosition=7","President Bashar al-Assad had kept opposition forces at bay for a decade with help from Russia and Iran. But rebels struck at a moment of weakness for those countries.",2024-12-08,"Neil MacFarquhar"
"4636","Syria’s Army Was Hollowing Out Long Before Rebels’ Advance","/2024/12/08/world/middleeast/syria-army-assad-fall.html?searchResultPosition=8","While multiple factors contributed to the fall of President Bashar al-Assad, corrosion inside his own military did not help, analysts say.",2024-12-08,"Ben Hubbard"
"4637","The Assad Family’s Legacy Is One of Savage Oppression","/2024/12/08/world/middleeast/assad-family-legacy-syria.html?searchResultPosition=9","A dynasty bombed and detained thousands of opponents, building fearsome internal security agencies to quash unrest.",2024-12-08,"Neil MacFarquhar"
"4638","Notre-Dame Holds First Public Mass in Years: ‘Fire Has Not Conquered Stone’","/2024/12/08/world/europe/notre-dame-reopened-mass.html?searchResultPosition=10","Sunday was the first opportunity for worshipers to return to the cathedral, beloved by the faithful and secular alike, since the 2019 fire that devastated it.",2024-12-08,"Ségolene Le Stradic, Aurelien Breeden and Catherine Porter"
"4639","In Georgia Protests, Echoes of Ukraine’s Past Revolutions","/2024/12/10/world/europe/georgia-protests-russia-ukraine.html?searchResultPosition=1","This former Soviet Republic has been rocked by anti-government demonstrations over the same issues that hurtled Ukraine into war — its relationship with Europe and Russia.",2024-12-10,"Jeffrey Gettleman"
"4640","Scholz Calls for Confidence Vote, in Step Toward German Elections","/2024/12/11/world/europe/germany-scholz-no-confidence-vote.html?searchResultPosition=2","Chancellor Olaf Scholz, who had few alternatives after his three-party coalition broke up, is widely expected to lose when Parliament takes up the measure on Monday.",2024-12-11,"Christopher F. Schuetze"
"4641","Russian Military and Commercial Activity Appears Halted at Key Syrian Port","/2024/12/11/world/middleeast/russia-syria-assad.html?searchResultPosition=3","Satellite images from last week and this week show that naval vessels docked at the port city of Tartus have left. According to marine tracking data, no cargo ships have entered or left Tartus since Monday.",2024-12-11,"Christiaan Triebert and Riley Mellen"
"4642","How Romania’s Fascist and Communist Pasts Haunt Its Politics","/2024/12/11/world/europe/romania-right-ultranationalism-calin-georgescu.html?searchResultPosition=4","An ultranationalist politician’s surge shows how many people would rather forget the country’s fascist past, experts say.",2024-12-11,"Andrew Higgins"
"4643","Trump’s Admiration for Royals Could Make Them a Potent Diplomatic Tool","/2024/12/11/world/europe/trump-uk-royals-prince-william-king-charles.html?searchResultPosition=5","A meeting between President-elect Donald J. Trump and Prince William showed Britain’s hope that the Windsors could help safeguard relations with Washington.",2024-12-11,"Mark Landler"
"4644","Syria After al-Assad: How Will the Rebels Govern?","/2024/12/11/world/middleeast/syria-assad-israel-turkey.html?searchResultPosition=6","After a rapid rise to power, the Hayat Tahrir al-Sham group is trying to unite a fractious country where fighting is ongoing.",2024-12-11,"The New York Times"
"4645","The Gold Rush at the Heart of a Civil War","/2024/12/11/world/africa/sudan-gold-rush-heart-civil-war.html?searchResultPosition=7","Famine and ethnic cleansing stalk Sudan. Yet the gold trade is booming, enriching generals and propelling the fight.",2024-12-11,"Declan Walsh"
"4646","Russian Troops Advance to Within 3 Miles of Key Ukrainian Transit Hub","/2024/12/12/world/europe/russia-ukraine-war-pokrovsk.html?searchResultPosition=1","Russia is pushing toward Pokrovsk, a strategic city for Ukraine’s army with important rail and road connections, in a rapid capturing of ground in the Donetsk region.",2024-12-12,"Constant Méheut"
"4647","Russia Hits Ukraine’s Energy Infrastructure in a Renewed Assault","/2024/12/13/world/europe/russia-ukraine-attack-energy.html?searchResultPosition=2","Military analysts had speculated that Moscow could escalate such attacks as a show of force after the fall of President Bashar al-Assad of Syria, its ally.",2024-12-13,"Maria Varenikova"
"4648","Humbled in Syria, Putin Seeks Vindication in Ukraine","/2024/12/12/world/europe/putin-syria-ukraine.html?searchResultPosition=3","An ally’s downfall has prompted calls in Russia for a definitive victory closer to home.",2024-12-12,"Anatoly Kurmanaev"
"4649","Dating on the Front Line: Ukrainian Women Travel to Keep Love Alive","/2024/12/13/world/europe/ukraine-war-dating.html?searchResultPosition=4","Many women are making dangerous trips to places where loved ones are fighting Russian forces. “We try to imagine that for these two days, there is no war,” one said.",2024-12-13,"Maria Varenikova and Oksana Parafeniuk"
"4650","In a Rudderless Europe, Italy Has Its Moment","/2024/12/12/world/europe/europe-italy-meloni-stability.html?searchResultPosition=5","With Germany and France mired in crisis, the government of Prime Minister Giorgia Meloni looks like a haven of stability, turning the continent’s usual pattern on its head.",2024-12-12,"Emma Bubola"
"4651","The Russian military appears to be packing up equipment in Syria, satellite imagery shows.","/live/2024/12/13/world/syria-news/russia-military-syria?searchResultPosition=6","Such a move highlights the uncertainty of Moscow’s foothold in Syria, which has served as an important strategic foothold in the Middle East.",2024-12-13,"Devon Lum, Arijeta Lajka and Eve Sampson"
"4652","Chinese-Flagged Ship Suspected of Cutting Cables Remains Halted Weeks Later","/2024/12/12/world/europe/baltic-fiber-optic-cables-ship.html?searchResultPosition=7","After fiber-optic cables under the Baltic Sea were cut last month, European officials hurried to stop the Yi Peng 3. It’s still at anchor there, with no update on three nations’ investigation.",2024-12-12,"Michael Schwirtz and Henrik Pryser Libell"
"4653","Rights Groups See a Chance to Seek Justice for Syrian Regime’s Victims","/2024/12/12/world/middleeast/syria-assad-regime-crimes.html?searchResultPosition=8","It seems unlikely that deposed President Bashar al-Assad, who fled to Russia, will be forced to stand trial. That is not deterring activists who have worked for years to document his government’s crimes.",2024-12-12,"Matthew Mpoke Bigg"
"4654","Cajole, Plead and Flatter: Ukraine Makes Its Case to Trump","/2024/12/14/world/europe/trump-ukraine-russia.html?searchResultPosition=1","Using diplomacy, flattery and the occasional shot in the dark, Ukraine is doing everything it can to win over President-elect Donald J. Trump to its side.",2024-12-14,"Constant Méheut, Kim Barker and Maria Varenikova"
